Model time;nNonBTLHomeless;nBTLHomeless;nHomeless;nRenting;nNonOwner;nNonBTLOwnerOccupier;nBTLOwnerOccupier;nOwnerOccupier;nActiveBTL;nBTL;nNonBTLBankrupt;nBTLBankrupt;TotalPopulation;HousingStock;nEmptyHouses;BTLStockFraction;Sale HPI;Sale AnnualHPA;Sale AvBidPrice;Sale AvOfferPrice;Sale AvSalePrice;Sale AvMonthsOnMarket;Sale nBuyers;Sale nBTLBuyers;Sale nSellers;Sale nNewSellers;Sale nBTLSellers;Sale nSales;Sale nNonBTLBidsAboveExpAvSalePrice;Sale nBTLBidsAboveExpAvSalePrice;Sale nSalesToBTL;Sale nSalesToFTB;Rental HPI;Rental AnnualHPA;Rental AvBidPrice;Rental AvOfferPrice;Rental AvSalePrice;Rental AvMonthsOnMarket;Rental nBuyers;Rental nSellers;Rental nSales;Rental ExpAvFlowYield;nStockMortgages;nNewFTBMortgages;nNewFTBMortgagesToBTL;nNewHMMortgages;nNewBTLMortgages;newFTBCredit;newHMCredit;newBTLCredit;newTotalCredit;creditStock;interestRate;nonHousingConsumption;rentalCashOutflow;downpaymentCashOutflow;mortgagePrincipalPayment;mortgageInterestPayment;totalFinancialWealth;totalHousingNetWealth;totalHousingGrossWealth
2738;1526.875;152.25;1679.125;1943.375;3622.5;5154.125;401.5;5555.625;828.125;1381.875;1.375;0.5;10006.25;8556;228.875;0.2539;0.8378125;-0.0020560000000000014;48504.2625;370679.06875;163223.90875;9.7426375;398.75;147.375;401.125;37.875;59;30.25;558.375;829.875;6.625;7.875;1.10565;0.0003683677500000001;564.905;931.16125;531.6787499999999;1.2505375;1546.25;346.375;117.5;0.044324999999999996;3460;7;1.375;4.375;4.25;764614.74375;586881.14625;375904.6475;1727400.53375;274952969.45;0.053360874999999995;23519479.708750002;1047007.93;3548795.1899999995;1079415.4975;1255346.06375;1005710498.93375;1320062564.84;1595015534.29
2739;1529;152.375;1681.375;1944.875;3626.25;5152.375;402.5;5554.875;827.125;1382;1.5;0.625;10008.25;8556;229.125;0.2540875;0.82675;-0.004563387499999998;54503.146250000005;366249.22500000003;161407.76625;7.440125;396.875;146;409.5;39.25;60;34.875;556.75;828.375;7.25;8.75;1.0978125;-0.00018251249999999997;565.45;938.9875;544.0300000000001;1.6763499999999998;1547.5;344.75;115.625;0.044325;3458.125;8.125;2.25;6.875;3;956244.3687500001;809056.345;252482.05375;2017782.76625;274665231.43625003;0.053371625000000006;23542399.67125;1048392.8512500001;3996551.1712500006;1105764.5775;1254107.5625;1005120409.7037499;1309970812.64;1584636044.075
2740;1527.375;152.25;1679.625;1946.625;3626.25;5152.125;402.125;5554.25;826.875;1381.25;1.5;0.625;10007.375;8556;228.25;0.2542;0.8105374999999999;-0.0171493125;48177.455;365735.07;172226.61125;10.675399999999998;394.625;144.75;413.5;39.375;60.875;35.5;567.125;830.125;6.125;9.625;1.0981625;-0.0020735124999999993;566.4949999999999;942.3874999999999;554.53;1.7081875;1549.375;343.5;115.25;0.044349999999999994;3459.75;8.625;1.625;6.375;3.75;970407.2537499999;945388.3787500001;275177.2125;2190972.8462500004;274782634.01625;0.0537575;23524652.7075;1047266.7749999999;4181819.6812500004;1078327.02375;1252719.8775;1005208894.96625;1290070571.4125001;1564853205.4299998
2741;1527.25;151.625;1678.875;1951;3629.875;5149.75;401.875;5551.625;826.875;1380.375;1.5;0.75;10008.375;8556;226.5;0.2545;0.8263625;-0.020118375000000004;47535;361055.1525;156566.2325;8.3813375;386.375;144.5;421.25;43.75;62.75;34.5;566.625;832.875;6.375;8.375;1.100275;-0.0010211962499999993;565.62125;942.5662499999999;556.86375;1.7936875;1556.5;342.375;115.875;0.0443375;3455.25;7.375;2.375;5.5;3.5;669421.67875;642508.195;334625.62625;1646555.50125;274256276.1275;0.05398775;23504665.64875;1048772.15375;4128477.8249999997;1096175.5625000002;1253144.03375;1005037457.20875;1295469777.8487499;1569726053.9762497
2742;1527.5;151.875;1679.375;1953;3632.375;5145.75;402;5547.75;827.5;1381.375;1.75;0.75;10007.625;8556;227.75;0.25487499999999996;0.8296875;-0.019753125000000003;47525.39875;363223.0825;155543.30375000002;7.714424999999999;384.75;144.5;424.75;39.125;64.375;32;562.25;834.5;7.25;8.625;1.1007500000000001;0.0007097875000000001;565.88;937.4412500000001;543.1537500000001;1.6525625000000002;1559.625;345.875;118.125;0.04435000000000001;3455.25;7.25;2.5;6.375;4;774799.3875;755829.6187500001;298446.01875;1829075.0250000001;274091351.69875;0.053264124999999996;23496734.31;1053226.45625;3395019.5949999997;1085824.8162500001;1251003.495;1004547090.31375;1300075613.4199998;1574166965.1175
2743;1527;151.5;1678.5;1955.125;3633.625;5143.375;401.625;5545;828.625;1381.75;1.75;0.875;10007.25;8556;227.25;0.255075;0.8232625;-0.01230686375;46030.11374999999;359433.49624999997;160551.59624999997;6.49165;382;143.25;430.25;38.75;65;33.5;558.5;831.5;7.625;7;1.104075;0.0019450374999999999;565.9675;943.60875;539.7437500000001;1.4531625000000001;1556.625;339.875;112.625;0.044425000000000006;3452;5.375;1.75;6;4.25;607694.45875;712301.4525;341367.65625;1661363.56875;273686399.14375;0.053506624999999995;23509291.81125;1053123.575;4044633.7175000003;1110257.37125;1249820.95375;1004117454.6962501;1296404294.1825;1570090693.32375
2744;1527.25;151;1678.25;1958.125;3636.375;5140.375;401.625;5542;828.625;1381.25;1.25;0.75;10007;8556;227.25;0.25541250000000004;0.81575;-0.018739875;45877.917499999996;359529.85624999995;153712.46625;5.5438;388.25;144.25;436.375;40.625;66;30.5;563.75;834.375;6.5;7.875;1.1067;0.0028438249999999995;565.7725;934.1537500000001;541.17625;1.2154874999999998;1560;350.875;123.625;0.044524999999999995;3448.5;6.5;1.5;4.875;3.25;653967.7375;608748.45625;349788.685;1612504.875;273347530.78625;0.053283874999999994;23484009.39875;1052429.95125;3435677.62875;1096545.64125;1248001.2575;1003825267.3337501;1289031006.26;1562378537.045
2745;1529.625;150.625;1680.25;1955.875;3636.125;5140.375;402.5;5542.875;828;1381.125;1.375;0.75;10007;8556;229.25;0.25539999999999996;0.8287749999999999;-0.013929125000000002;46164.58875;355640.8525;151279.79;3.9046374999999998;384.625;140.625;443.125;38.125;67.25;33.625;561.75;837.875;5.75;9.75;1.1092;0.0012240124999999998;565.19375;947.5325;530.0487499999999;1.228525;1549;337;107.75;0.04465;3443.75;8.25;1.625;5;2.375;876069.77375;606367.9825;189239.72625;1671677.4825;272937692.3375;0.05321875;23468518.442499995;1056992.19875;3705647.8675;1075109.3187499999;1246195.5875;1003443487.63;1297228178.4;1570165870.7400002
2746;1532;150.625;1682.625;1954.25;3636.875;5139.75;402.375;5542.125;828.5;1381.5;1.125;0.5;10007.5;8556;231.125;0.2554125;0.8046249999999999;-0.02026775;51968.425;354083.69125000003;161961.52125;5.61245;389.125;143.625;449.875;41;68.875;37.125;563;839.875;7.375;10.125;1.1045375;0.0028654;565.3562499999999;938.50125;532.765;1.5169375;1557.625;347.875;116.75;0.044750000000000005;3439.375;7.625;2.125;6.25;3.75;739020.7512499999;783836.83875;425063.8975000001;1947921.48125;272719090.09625;0.0532975;23486100.28625;1053744.0150000001;4375213.7612499995;1090137.5962500002;1244586.94625;1003391679.38625;1279986976.78625;1552706066.8825002
2747;1529.625;151.5;1681.125;1956.75;3637.875;5139.25;402.25;5541.5;828.25;1382;1.375;0.75;10007.625;8556;229.5;0.2555125;0.8181375;-0.016588250000000006;43633.661250000005;357931.25750000007;148727.655;3.1077250000000003;379.625;138.5;451.75;40.125;70.625;28.75;571;839.375;4.625;8;1.1100625;0.00410101625;566.46875;942.31125;550.5925;1.938175;1565;350.375;120.875;0.04479999999999999;3434.5;6.875;1;5.625;2.25;673895.18;648822.6275000001;206796.39500000002;1529514.20375;272163398.26125;0.053664500000000004;23473634.4;1054286.91875;2988515.2299999995;1075683.12375;1243499.33;1002394722.72625;1282949234.67875;1555112632.94125
2748;1532.875;151.125;1684;1955.375;3639.375;5138.375;402.125;5540.5;828;1381.25;1.125;0.75;10007.875;8556;232.125;0.2556625;0.7983749999999998;-0.02694775;44248.0175;354469.77749999997;148703.55875;4.582199999999999;379.5;140.875;463.5;41.125;70.5;32.125;567.5;843.875;7.125;7.375;1.1135625;0.007296195624999999;565.49375;942.2425000000001;527.5612500000001;1.5502875;1564.75;347.375;115.25;0.044925;3431.25;6.5;1.875;6.125;3.625;643984.5700000001;663646.77625;352750.59875;1660381.9437499996;271723415.89874995;0.053108375;23440708.191250004;1055187.025;3339560.435;1130879.1350000002;1240845.59875;1002042954.545;1266277979.63375;1538001395.5325
2749;1535;151.75;1686.75;1953.875;3640.625;5137.125;400.625;5537.75;829;1381.375;1;0.625;10007.375;8556;235.375;0.255875;0.8125125000000001;-0.021729074999999997;40782.75;353567.32375;147542.37625;3.8031625;375.25;142;476.25;45;73;31.25;573.25;843.875;7.625;8.75;1.094675;0.0025495625;566.39875;949.3237499999999;543.3225;1.8268000000000004;1574.625;352.25;116.875;0.044962499999999996;3430.875;7.25;1.125;4.875;5;743868.5625;560516.2175;402046.715;1706431.4937500001;271376180.10499996;0.05328225;23476058.9225;1052198.7075;3246334.4074999997;1093129.845;1238827.365;1001591619.43375;1270832790.955;1542208971.05875
2750;1537.375;150.5;1687.875;1956.125;3644;5133.875;402;5535.875;828;1380.5;1;1;10007.875;8556;236;0.2562125;0.7993374999999999;-0.027399749999999997;48556.816249999996;350799.64125;145095.05125000002;4.9031625000000005;373.625;143.25;485.125;41;74;30.625;566.75;842.125;7.5;8.125;1.0996375;-0.001983112500000001;566.385;956.4962500000001;540.29375;2.0155624999999997;1570.375;346.625;110.625;0.04505;3427.25;7.125;2.125;4.125;3.25;657708.2124999999;478454.67500000005;284221.20125000004;1420384.08875;270740972.29125005;0.053343375;23488366.7875;1053931.95875;3314183.0012499997;1130324.165;1236823.76;1000890211.73125;1261843348.8049998;1532584321.0975
2751;1539.75;150.75;1690.5;1956.625;3647.125;5130.125;402.625;5532.75;828.25;1381.625;1;0.5;10008.125;8556;238.375;0.25655;0.8050124999999999;-0.024002937500000005;44731.34;351101.65625;151504.92875;4.762950000000001;378;141.125;495.625;41.75;76.5;30.75;570;843.75;6.875;9;1.1005;-0.004317325;566.12125;954.66;526.83125;1.432125;1565.875;348.125;109.75;0.045125;3424.875;7.375;2;3.875;4;688792.52375;498475.97000000003;330093.10500000004;1517361.6;270282885.2475;0.052963249999999996;23482329.6975;1056437.56125;3454451.2912500002;1106751.1375;1234297.1775;1000462713.8612499;1262271230.3725002;1532554115.6187499
2752;1540.625;151.125;1691.75;1960;3651.75;5126.25;401.875;5528.125;828.875;1381.875;1;0.625;10008.75;8556;239;0.257025;0.8067875;-0.017108775;44176.127499999995;350616.235;147032.5075;4.2174375;375.375;142;507.125;43.375;75.375;30.5;577;844.875;7;9.125;1.10465;0.0009611575;566.955;945.8500000000001;546.31875;1.495;1584.375;362.75;123.75;0.0451625;3426;7.75;1.375;5.25;4.5;738133.4712500001;609516.85375;334340.42125;1681990.74375;270240304.3125;0.053092;23488584.58875;1053235.6125;2999433.3575;1093841.99875;1232093.25125;1000373251.5874999;1264042116.525;1534282420.8375
2753;1542.375;150.5;1692.875;1958.625;3651.5;5125.625;402;5527.625;828;1380.5;1.125;0.875;10007.125;8556;241.75;0.2572;0.790425;-0.017904374999999997;56330.75;342527.2;158865.20500000002;5.5116625;381.875;144.75;520;44.625;77.25;36.75;580;843;8.375;10.375;1.0993875;0.0025421999999999997;566.5712500000001;948.365;532.5625;1.466225;1577.125;358.625;116.875;0.0453125;3427.875;8.875;1.875;5.625;3.75;849863.68625;677938.1125;331302.12374999997;1859103.9224999999;270204422.41625;0.053311000000000004;23509353.643749997;1057052.4425;4242192.123749999;1073993.77875;1231862.225;1000425095.8974999;1249683373.33875;1519887795.7575
2754;1541.625;151.25;1692.875;1959;3651.875;5126.375;401.5;5527.875;827.5;1380.25;0.875;0.875;10007.25;8556;241.625;0.25722500000000004;0.804075;-0.0187172875;41378.04625;350240.995;144269.5025;3.0552374999999996;373;142.125;520.75;38.5;77.625;27.75;585.75;844.25;5.625;7.875;1.1039375000000002;0.002778625;568.50375;961.3374999999999;554.8987500000001;1.3322249999999998;1578.25;354.5;112.875;0.045349999999999994;3424.75;6.75;1.25;4.125;2.875;549757.28;463774.80875;287031.68;1300563.7675;269510696.71500003;0.0535465;23467616.967499997;1055832.61125;2817081.5275;1113513.3199999998;1230893.9437499999;999525788.865;1256302678.2925003;1525813375.00875
2755;1546;149.625;1695.625;1959.75;3655.375;5121.375;402.25;5523.625;828.75;1380.625;1;1.125;10007.75;8556;243.875;0.25755;0.788225;-0.028702625;52802.838749999995;343505.83;145548.06624999997;4.3932;377.625;144.375;532.75;41.125;80;35.5;585;849.5;8.875;10.625;1.102175;0.0002539537499999997;567.30125;955.35625;545.21625;1.4107375;1579.5;359.625;115.75;0.0454625;3422.875;8.875;3.5;5;4.875;772535.36375;506338.44999999995;402671.13875000004;1681544.94875;269023220.47249997;0.052804000000000004;23488484.861250002;1056790.6300000001;3781421.30375;1082371.1749999998;1227890.3087499999;998897382.84125;1244915765.1275;1513938985.60375
2756;1543.75;150.125;1693.875;1962.375;3656.25;5121;402.75;5523.75;827.625;1380.5;0.875;0.875;10007.625;8556;242.25;0.2576625;0.792875;-0.023726875;46568.405;346020.1175;139799.15;4.622725;375.25;140.5;533.25;36.875;81;32.25;587.25;847.5;8.125;8.625;1.0990625;-0.0018303124999999995;567.9375;945.93;545.65625;1.5805375000000002;1586.625;367.875;125.625;0.04555;3418.25;7.875;2.25;4.25;4.5;808802.945;486960.62375;362101.05374999996;1657864.6225;268494311.36125004;0.053310375;23453693.020000003;1058323.22375;3145662.8762499997;1113035.95;1225417.6400000001;998138672.14125;1243616301.02625;1512110612.3874998
2757;1541.625;150;1691.625;1963.125;3654.75;5121.5;403.25;5524.75;827.125;1380.375;0.5;1;10006.625;8556;241;0.25761249999999997;0.7870125;-0.030651225;44610.356250000004;342874.655;144062.1425;3.8832249999999995;370.125;139.25;542.875;42.625;81.875;32.25;582.125;848;6.5;10;1.0953125;-0.0070323175;567.91875;950.11625;552.835;1.6164499999999997;1589.875;365;124;0.045649999999999996;3416.875;8.875;1.5;4.75;3.75;838358.77375;635366.20625;339641.99;1813366.97;268353415.87124997;0.053278874999999996;23453392.895;1057089.6575;3239657.57;1084732.02;1223011.6150000002;998143051.51375;1236996969.16375;1505350385.0375
2758;1543.625;150.375;1694;1965.125;3659.125;5116.625;402.625;5519.25;828.25;1381.25;0.875;0.625;10006.625;8556;243.375;0.25812500000000005;0.7951124999999999;-0.025186750000000004;42708.49125000001;347674.30250000005;146985.3775;5.9445125;375.375;142;545.625;36;82;30.875;580;850.375;7.5;8.125;1.0955750000000002;-0.009186737499999998;567.5875;966.09375;556.9225;1.4621125;1573.75;356.5;113.125;0.045675;3412.75;6.625;2.25;4.375;4;678227.8162500001;435561.99125;452210.94375000003;1566000.75125;267919179.52625;0.053485625;23416877.73125;1062469.93;3141643.9637499996;1067554.2650000001;1222198.385;997753305.58875;1241744314.1625;1509663493.68875
2759;1544;150.625;1694.625;1963.625;3658.25;5117.5;402;5519.5;828;1380.625;1;0.75;10005.75;8556;244.875;0.258125;0.77715;-0.032912875;44237.04625;337980.50249999994;153389.9625;4.5703;374.125;140.75;556.5;43.125;82.75;33.625;585.5;850.75;7.125;8.25;1.1007250000000002;-0.0096850125;567.70375;954.8187499999999;540.01875;1.3912625;1586.375;363.75;118.875;0.0458;3412.375;6.875;1.25;7.125;3.5;704006.73875;897838.4425;263727.98375;1865573.1637500003;267855493.20000002;0.053157125000000006;23477781.585;1060549.61;3534917.5300000003;1107987.91625;1220379.27875;997875308.76;1226886091.8825002;1494741585.0825
2760;1546;150.25;1696.25;1963.5;3659.75;5115.875;403.875;5519.75;827.25;1381.375;1.25;0.5;10006.75;8556;245.5;0.25816249999999996;0.77095;-0.030086875000000006;44662.600000000006;341518.62250000006;151412.76875;3.6595625000000003;370.375;140.125;561.875;40;87;31.875;588.625;855;7.25;8.875;1.09575;-0.01084163375;568.435;957.3000000000001;544.045;1.400925;1585.125;361.625;116.125;0.04595;3410.25;8.25;2.375;5.25;3.625;888972.9087500001;627033.93125;320960.38625;1836967.22875;267470733.01375;0.053555250000000006;23477742.45875;1060823.6375000002;3361598.8062499994;1071667.165;1219929.8075;997377238.95625;1214525314.6212502;1481996047.63625
2761;1542.75;150;1692.75;1966.5;3659.25;5116.25;403.875;5520.125;827.125;1381;1.125;0.75;10006.5;8556;242.25;0.25815000000000005;0.7690125000000001;-0.043656;37868.975;334822.065;146435.83625;4.474475;367;138;570.125;40.5;86.625;29.125;588.375;858.125;5.625;7.75;1.0952375;-0.00799960625;567.53;949.65875;538.69625;1.8334625000000002;1589.875;362.875;120.625;0.046150000000000004;3410.75;7.125;2;5.75;2.75;772130.0775000001;623885.2000000001;188697.08125000005;1584712.3599999999;267272697.68;0.05351712499999999;23451245.271250002;1058845.05375;3019564.86;1103748.61125;1218111.28875;997069200.645;1206066500.6737502;1473339198.3525002
2762;1541.25;150;1691.25;1968.75;3660;5115.5;404.75;5520.25;825.75;1380.5;1;1;10006;8556;241.25;0.2583;0.7675125;-0.04055807499999999;41844.01875;340704.53375000006;148661.28375;5.4828624999999995;365.875;139;582.875;42.625;87.75;32.625;588.5;862.125;7.5;11.25;1.0975750000000002;-0.005887225;567.55;947.9575000000001;535.42375;1.541325;1589.625;362.75;121.5;0.04631249999999999;3408.625;9.625;2.25;4.625;3.125;941117.1224999998;589655.23125;308202.55875;1838974.9112500004;266936247.74374998;0.053182;23435299.195;1060975.0875;3182710.17375;1110137.7175;1216893.23;996834253.9475;1200531362.0862498;1467467609.8300002
2763;1540.75;149.875;1690.625;1971.625;3662.25;5114.625;405.125;5519.75;826.125;1381.125;0.875;0.75;10008.125;8556;238.5;0.2583125;0.7597875000000001;-0.0469351;41799.875;337336.165;148760.79875;6.789012499999999;364.625;140.125;586.625;37.375;89.125;32.125;586.75;864.375;7.125;9.5;1.09825;-0.00121345;567.2887499999999;956.79625;533.17;1.5347375;1581;350.25;111.75;0.04658749999999999;3406.25;8;2.25;4.125;4.25;923483.6737500001;466481.98125;478241.245;1868206.9000000001;266758531.84750003;0.053519500000000005;23479924.9725;1065601.7925;3181557.3737500003;1077276.5575;1215603.43875;996572796.51125;1190703832.3112502;1457462364.15875
2764;1540.5;148.75;1689.25;1971.75;3661;5114.125;406.25;5520.375;826.25;1381.25;1;0.875;10007.625;8556;237.625;0.2582125;0.7604875;-0.0481193625;41998.905000000006;331124.6775;138484.36875;4.074625;363;140.375;592.625;39;90.875;33.5;599;865.375;5.625;9.875;1.0910624999999998;-0.0055339125;568.96625;951.0575;544.44;1.7663750000000003;1589.125;357;119.375;0.04675;3405.25;8.625;2.125;5.5;3;859779.42375;633172.295;209178.17500000002;1702129.8975;266497300.32125;0.053558625;23492188.330000002;1066073.48125;3227162.0287499996;1073352.50125;1214932.8825000003;996454784.4537501;1186916202.5562499;1453413502.8799999
2765;1538.125;148.625;1686.75;1973.875;3660.625;5114.25;405.375;5519.625;826.125;1380.125;1.125;0.875;10006.375;8556;236.375;0.2583375;0.7591875;-0.048746625;40615.6775;327797.1725;138017.3375;3.8953375;362.625;139.5;597.75;39.875;91.625;30.875;601;869.5;7.25;8.625;1.0923625;-0.007014975;568.99;944.5600000000001;536.665;1.720525;1587.75;358.375;122;0.046912499999999996;3401.375;7.125;1.125;4.5;4.375;656732.345;449096.01499999996;320751.785;1426580.14625;265655675.97749996;0.053337999999999997;23492164.39625;1065141.04875;3236207.6087500006;1096265.11875;1213290.0250000001;995789091.75625;1184202422.35125;1449858098.33125
2766;1537.875;148.5;1686.375;1975;3661.375;5114.75;405.625;5520.375;826.625;1380.75;1.25;0.75;10008.375;8556;234;0.2581875;0.7536999999999999;-0.0519211375;46369.092500000006;332230.58499999996;138766.86;4.962787499999999;364.625;139.25;602.5;36.75;92.625;29.75;599.625;870.625;6.625;9.375;1.0983;-0.008064484999999998;569.0675;954.9749999999999;548.19;1.6173625;1581.75;351.125;117.125;0.047075;3400.75;8.375;1.75;4.625;3.375;663074.25375;514509.38375000004;258110.41999999998;1435694.05875;265296414.42374998;0.05297175;23492020.918750003;1065669.39625;2844323.75;1066979.93;1209745.15;995543490.4037501;1177700200.925;1442996615.3512502
2767;1537.5;147.875;1685.375;1976.25;3661.625;5112.125;406.375;5518.5;826.75;1381;0.875;0.875;10006.875;8556;234.5;0.258375;0.76695;-0.042827124999999994;53063.06875;326954.58875;139785.82125;4.30285;364.375;139.75;611.375;39.75;94;30.75;603.25;872.25;6.125;9.625;1.10225;-0.003908037499999999;569.50625;953.3624999999998;547.47375;1.4199;1583.375;354.375;119.875;0.047212500000000004;3396.75;7.625;2.125;4.125;3.25;716143.11375;445921.37875000003;247419.11125;1409483.60125;264679968.09750003;0.052984250000000004;23500423.6375;1065492.10125;3028465.37625;1113687.28625;1207580.30125;995089019.18125;1186850717.99375;1451530686.09125
2768;1539;148.125;1687.125;1975.25;3662.375;5110.5;407;5517.5;826.375;1381.5;0.875;0.875;10006.25;8556;236.875;0.25853750000000003;0.761525;-0.0436203;44589.24;332687.36000000004;144877.29375;5.566325000000001;367.875;144;614;34.375;93;31.125;594.5;869.375;6;11;1.0884375;-0.0049347625;569.13;950.81;532.21125;1.8956499999999998;1582.375;354.375;117.5;0.0473;3394.75;9.625;2.125;5.125;2.875;866181.63125;513112.3575;180287.60249999995;1559581.5925;264221830.64124998;0.052949375;23507880.450000003;1069548.185;3090027.5425000004;1090773.3025000002;1204554.73;994858596.2162498;1186699674.58125;1450921505.22125
2769;1537.375;148.375;1685.75;1977;3662.75;5111.25;406.125;5517.375;826.875;1381.375;0.875;0.875;10007;8556;234.75;0.2584875;0.7531125;-0.037094524999999996;48479.1675;335284.8125;149060.07;6.683637500000001;365.875;141.875;619.5;37.5;94.25;30.25;596.375;871.375;6.75;9.125;1.0889375;-0.005122549999999999;570.075;941.845;540.9487499999999;1.6909625;1589.25;359.75;125;0.0474125;3396;7.5;1.75;6.125;2.625;933198.48125;650834.0912499999;212757.805;1796790.3775;264287867.95624998;0.05314900000000001;23490934.95125;1066504.945;3059947.41125;1100909;1202565.935;995903097.6824999;1178313922.02125;1442601789.9775
2770;1535.5;147.875;1683.375;1977.125;3660.5;5112.375;406.125;5518.5;827.125;1381.125;0.875;1.125;10006.125;8556;233.25;0.2583625;0.76055;-0.04230351250000001;41079.825;327354.0725;147354.71375;5.779;366.5;142.75;628.375;39.875;95.5;35.25;596.125;871.125;7.75;11;1.1012499999999998;-0.0033318875;569.8174999999999;950.0112499999999;535.61375;1.4455500000000001;1580.5;350.75;117.5;0.0475625;3393.125;9.125;2.25;5.75;3.875;1022543.1287500001;678565.985;350251.52125;2051360.6350000002;264081861.08624998;0.05346425;23490003.6475;1066233.65875;3525984.6625;1094800.79;1202294.7375;995728493.38125;1181467438.6674998;1445549299.7562501
2771;1538.125;147.25;1685.375;1977.375;3662.75;5111.75;404.5;5516.25;827.875;1379.625;1;1;10006.875;8556;234.5;0.258525;0.755;-0.039066425;48049.30375000001;323901.9525000001;144191.0275;4.7938;363;141.625;632.375;40.25;96.25;37.25;586.875;868.875;7.75;10.75;1.101725;0.00029198999999999957;570.5475;959.62625;545.9225;1.5804124999999998;1577.25;346.125;111.625;0.0477;3390.75;7.875;1.375;5.625;4.25;822465.5275000002;638178.4550000001;324349.83;1784993.8137500002;263769644.59;0.053802375;23495529.737499997;1069053.8062500001;3813205.2825000007;1075225.6837499999;1201589.09375;995276237.2562499;1177879758.865;1441649403.4562502
2772;1540.25;147;1687.25;1974.125;3661.375;5113;405.25;5518.25;827.25;1379.5;1.25;1.125;10006.875;8556;236.375;0.2583375;0.75885;-0.030348700000000003;43223.23875;331710.0375;152945.6175;7.2220249999999995;362.375;139.625;628.875;35.5;94.375;33.75;589.875;871.5;6.25;8.875;1.1083;0.0060478500000000004;570.2925;953.4912499999999;535.04125;1.4731250000000002;1581.875;350.5;114.125;0.0479;3390.75;7;1.875;5;3;630099.7187499999;566117.12625;314750.66125;1510967.5087499996;263403028.41250002;0.053448375;23480574.17875;1065428.5775000001;3893149.94125;1080340.6425;1200324.30375;994908681.05125;1180303211.10375;1443706239.5175002
2773;1543.125;146.875;1690;1972.375;3662.375;5113.625;405;5518.625;827.125;1379;1.25;1;10008.125;8556;237.875;0.2583375;0.7615500000000001;-0.019506675;53810.80625;332677.84125;140450.70375000002;6.357625;363.375;140.875;635.25;41;96.25;36.625;595.25;872.75;6.875;11;1.1079875;0.00819966125;570.9925000000001;951.3537500000001;538.7924999999999;1.5274874999999999;1589.375;356.5;118.625;0.048049999999999995;3389.5;8.75;1.875;5.375;3;884818.91625;642189.025;135535.28749999998;1662543.22625;263185276.24625003;0.05308425;23445430.416249998;1062632.65125;3599192.8587499997;1079097.92125;1198447.7475;994486966.1162499;1183598634.33875;1446783910.5875
2774;1542;147.625;1689.625;1975;3664.625;5112.75;403.75;5516.5;826.875;1378.25;1;1;10008;8556;237.625;0.25858749999999997;0.76335;-0.012115289999999999;42593.653750000005;333044.56125;142186.24375000002;5.1222;360.625;140.375;635.25;38;96.25;32.875;597.375;872.625;7.125;9;1.1031125000000002;0.0096375625;571.515;956.28;556.7725;1.5018124999999998;1591.625;358.5;120.875;0.0480875;3386.125;7.5;1.25;5.25;3.25;691497.675;567485.98625;240975.345;1499959.0075;262626586.69250005;0.053285624999999996;23445173.885;1063789.51375;3326495.1275000004;1077119.67;1197172.42;993842714.6124998;1187622352.61625;1450248939.3075001
2775;1541.375;146.75;1688.125;1977.75;3665.875;5111.625;403.625;5515.25;826.625;1377;1.125;0.75;10007.75;8556;236.375;0.2588;0.7632625000000001;-0.0053787999999999996;46051.3475;328620.4;137504.10375;6.3814625000000005;365;141.375;640.125;39.25;96.75;37.875;597.25;870.625;7.875;11.875;1.104525;0.007771497875;570.8475;949.86125;540.39375;1.5855125;1589.875;359.75;123.375;0.048187499999999994;3384.625;10.25;2;5;4.5;1025544.1625;530452.08125;338364.495;1894360.74;262475182.23125;0.053069624999999995;23428340.14625;1066256.17;3504089.0762500004;1073733.42125;1194623.19125;993599114.68875;1189577080.99125;1452052263.2212498
2776;1544.25;147.375;1691.625;1975.5;3667.125;5111.375;403.5;5514.875;825.75;1376.625;1.625;1;10007.75;8556;239.875;0.2589375;0.756325;-0.0036262499999999993;56309.89374999999;324686.16375;141120.83750000002;6.391;365.375;138.375;644.25;42.875;97.5;38.25;595.625;867.25;7.375;12.75;1.1063125;0.00853576625;570.89125;960.8262500000001;551.34625;1.1304875;1585.375;357.125;117.25;0.04831250000000001;3386.375;10.5;1.5;5.5;2.875;959560.6912499999;725242.44375;178238.97500000003;1863042.1075;262510346.62125003;0.053593875;23433700.996249996;1065465.91625;3749553.5162500003;1082449.83375;1193843.84;993681732.02875;1183902136.9325;1446412483.5537498
2777;1542.875;147.25;1690.125;1976.25;3666.375;5110.75;405.25;5516;824.75;1377.25;1.5;0.875;10007.125;8556;239;0.2589375;0.74855;-0.005177012499999998;55587.0475;326301.1725;147977.77375;7.821174999999999;372.5;143.75;647.375;41.5;99.25;41.5;601.5;869.5;8.75;11.625;1.108225;0.011712637500000001;570.60375;952.8;545.99375;1.6959625000000003;1584.5;361.375;122.375;0.0484375;3386.625;10.375;2.75;6.375;3.125;1035854.9912499998;800021.00125;226601.0325;2062477.0274999999;262460946.7925;0.05355175;23432214.7775;1066846.32625;4288092.592499999;1067687.87;1194097.02;993867308.0725001;1173358869.365;1435819816.15875
